Latitude;Longitude;Date;Source;Channel;Merchants;Cards;Txs;Avg. amount;Category level;Category;Merchants by category;Cards by category;Txs by category;Avg. amount by category
40,465;-3,66;2015-10;all;pos;18;634;876;49,25282;categories;es_health;5;75;92;78,11152
40,465;-3,66;2015-10;all;pos;18;634;876;49,25282;categories;filtered;;;784;45,86634
40,465;-3,66;2015-10;bbva;pos;18;634;876;49,25282;categories;es_health;5;75;92;78,11152
40,465;-3,66;2015-10;bbva;pos;18;634;876;49,25282;categories;filtered;;;784;45,86634
40,47;-3,66;2015-10;national;bbva_pos;;;;;categories;;;;;
40,47;-3,66;2015-10;all;pos;15;189;265;71,50226;categories;es_health;4;77;96;96,51115
40,47;-3,66;2015-10;all;pos;15;189;265;71,50226;categories;filtered;;;169;57,29603
40,47;-3,66;2015-10;bbva;pos;14;153;221;75,08851;categories;es_health;4;77;96;96,51115
40,47;-3,66;2015-10;bbva;pos;14;153;221;75,08851;categories;filtered;;;125;58,63592
40,475;-3,66;2015-10;national;bbva_pos;;;;;categories;;;;;
40,475;-3,66;2015-10;all;pos;12;178;282;28,97309;categories;filtered;;;282;28,97308
40,475;-3,66;2015-10;bbva;pos;12;149;250;26,7036;categories;filtered;;;250;26,7036
40,48;-3,66;2015-10;national;bbva_pos;;;;;categories;filtered;;;286;23,08703
40,48;-3,66;2015-10;foreign;bbva_pos;;;;;categories;filtered;;;4;24,6225
40,48;-3,66;2015-10;all;pos;26;453;596;34,94087;categories;es_otherservices;5;100;134;42,27119
40,48;-3,66;2015-10;all;pos;26;453;596;34,94087;categories;es_barsandrestaurants;7;61;94;18,82702
40,48;-3,66;2015-10;all;pos;26;453;596;34,94087;categories;filtered;;;368;36,38771
40,48;-3,66;2015-10;bbva;pos;26;241;345;43,62829;categories;es_barsandrestaurants;7;61;94;18,82702
40,48;-3,66;2015-10;bbva;pos;26;241;345;43,62829;categories;es_wellnessandbeauty;5;84;100;32,5557
40,48;-3,66;2015-10;bbva;pos;26;241;345;43,62829;categories;filtered;;;151;66,40033
40,485;-3,66;2015-10;all;pos;;;;;categories;filtered;;;279;73,13488
40,485;-3,66;2015-10;bbva;pos;;;;;categories;filtered;;;279;73,13488
40,49;-3,66;2015-10;national;bbva_pos;;;;;categories;filtered;;;611;23,58937
40,49;-3,66;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,49;-3,66;2015-10;all;pos;20;743;1264;25,23185;categories;es_barsandrestaurants;6;410;838;11,00831
40,49;-3,66;2015-10;all;pos;20;743;1264;25,23185;categories;filtered;;;426;53,2115
40,49;-3,66;2015-10;bbva;pos;20;427;706;26,25057;categories;es_health;7;164;183;34,74814
40,49;-3,66;2015-10;bbva;pos;20;427;706;26,25057;categories;filtered;;;523;23,27723
40,495;-3,66;2015-10;national;bbva_pos;;;;;categories;filtered;;;8061;49,59313
40,495;-3,66;2015-10;foreign;bbva_pos;3;13;14;53,605;categories;filtered;;;14;53,605
40,495;-3,66;2015-10;all;pos;;;;;categories;filtered;;;8387;49,15042
40,495;-3,66;2015-10;bbva;pos;;;;;categories;filtered;;;7659;49,12443
40,5;-3,66;2015-10;national;bbva_pos;;;;;categories;;;;;
40,5;-3,66;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,5;-3,66;2015-10;all;pos;;;;;categories;;;;;
40,5;-3,66;2015-10;bbva;pos;;;;;categories;;;;;
40,505;-3,66;2015-10;all;pos;;;;;categories;filtered;;;153;25,55464
40,505;-3,66;2015-10;bbva;pos;;;;;categories;filtered;;;153;25,55464
40,51;-3,66;2015-10;all;pos;;;;;categories;;;;;
40,51;-3,66;2015-10;bbva;pos;;;;;categories;;;;;
40,38;-3,655;2015-10;national;bbva_pos;7;227;234;49,38205;categories;filtered;;;234;49,38205
40,38;-3,655;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,38;-3,655;2015-10;all;pos;25;449;513;63,43538;categories;es_health;10;144;189;78,19672
40,38;-3,655;2015-10;all;pos;25;449;513;63,43538;categories;filtered;;;324;54,8246
40,38;-3,655;2015-10;bbva;pos;24;251;310;73,27429;categories;es_health;10;144;189;78,19672
40,38;-3,655;2015-10;bbva;pos;24;251;310;73,27429;categories;filtered;;;121;65,58554
40,385;-3,655;2015-10;national;bbva_pos;9;560;918;32,69528;categories;filtered;;;918;32,69528
40,385;-3,655;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,385;-3,655;2015-10;all;pos;34;705;1137;32,67023;categories;es_wellnessandbeauty;7;36;38;33,51974
40,385;-3,655;2015-10;all;pos;34;705;1137;32,67023;categories;filtered;;;1099;32,64086
40,385;-3,655;2015-10;bbva;pos;33;211;333;33,41036;categories;es_wellnessandbeauty;7;22;24;37,88042
40,385;-3,655;2015-10;bbva;pos;33;211;333;33,41036;categories;es_food;5;33;60;20,69633
40,385;-3,655;2015-10;bbva;pos;33;211;333;33,41036;categories;filtered;;;249;36,04313
40,39;-3,655;2015-10;national;bbva_pos;14;1303;1621;37,94582;categories;es_food;4;272;389;23,42183
40,39;-3,655;2015-10;national;bbva_pos;14;1303;1621;37,94582;categories;filtered;;;1232;42,53172
40,39;-3,655;2015-10;foreign;bbva_pos;;;;;categories;filtered;;;128;224,1457
40,39;-3,655;2015-10;all;pos;;;;;categories;es_food;6;324;475;22,89301
40,39;-3,655;2015-10;all;pos;;;;;categories;filtered;;;7684;45,28083
40,39;-3,655;2015-10;bbva;pos;;;;;categories;es_wellnessandbeauty;5;46;55;47,06836
40,39;-3,655;2015-10;bbva;pos;;;;;categories;es_sportsandtoys;3;50;50;45,9944
40,39;-3,655;2015-10;bbva;pos;;;;;categories;es_health;7;76;91;19,72418
40,39;-3,655;2015-10;bbva;pos;;;;;categories;filtered;;;6396;42,89952
40,395;-3,655;2015-10;national;bbva_pos;;;;;categories;filtered;;;159;53,72623
40,395;-3,655;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,395;-3,655;2015-10;all;pos;12;190;221;66,98104;categories;filtered;;;221;66,98104
40,395;-3,655;2015-10;bbva;pos;12;62;73;98,54178;categories;filtered;;;73;98,54178
40,4;-3,655;2015-10;national;bbva_pos;;;;;categories;;;;;
40,4;-3,655;2015-10;all;pos;;;;;categories;filtered;;;147;30,49007
40,4;-3,655;2015-10;bbva;pos;10;52;86;26,15337;categories;filtered;;;86;26,15337
40,405;-3,655;2015-10;national;bbva_pos;;;;;categories;filtered;;;459;64,14878
40,405;-3,655;2015-10;all;pos;;;;;categories;filtered;;;561;57,46249
40,405;-3,655;2015-10;bbva;pos;13;104;136;35,62515;categories;filtered;;;136;35,62515
40,41;-3,655;2015-10;national;bbva_pos;8;371;555;73,89789;categories;filtered;;;555;73,89789
40,41;-3,655;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,41;-3,655;2015-10;all;pos;40;939;1600;50,70884;categories;es_health;8;44;54;148,45667
40,41;-3,655;2015-10;all;pos;40;939;1600;50,70884;categories;es_wellnessandbeauty;4;17;24;38,40083
40,41;-3,655;2015-10;all;pos;40;939;1600;50,70884;categories;filtered;;;1522;47,43486
40,41;-3,655;2015-10;bbva;pos;39;602;1110;41,15048;categories;es_barsandrestaurants;11;65;113;20,96
40,41;-3,655;2015-10;bbva;pos;39;602;1110;41,15048;categories;es_health;8;44;54;148,45667
40,41;-3,655;2015-10;bbva;pos;39;602;1110;41,15048;categories;es_wellnessandbeauty;4;17;24;38,40083
40,41;-3,655;2015-10;bbva;pos;39;602;1110;41,15048;categories;filtered;;;919;37,39964
40,415;-3,655;2015-10;all;pos;;;;;categories;filtered;;;17;117,65118
40,415;-3,655;2015-10;bbva;pos;;;;;categories;filtered;;;17;117,65118
40,42;-3,655;2015-10;national;bbva_pos;;;;;categories;filtered;;;82;36,47122
40,42;-3,655;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,42;-3,655;2015-10;all;pos;16;150;179;41,01821;categories;filtered;;;179;41,01821
40,42;-3,655;2015-10;bbva;pos;14;91;110;42,95727;categories;filtered;;;110;42,95727
40,425;-3,655;2015-10;national;bbva_pos;27;1146;1447;33,65843;categories;es_home;6;160;185;38,68335
40,425;-3,655;2015-10;national;bbva_pos;27;1146;1447;33,65843;categories;es_wellnessandbeauty;5;186;209;40,819
40,425;-3,655;2015-10;national;bbva_pos;27;1146;1447;33,65843;categories;filtered;;;1053;31,35437
40,425;-3,655;2015-10;foreign;bbva_pos;;;;;categories;filtered;;;12;56,715
40,425;-3,655;2015-10;all;pos;91;1718;2899;34,78509;categories;es_home;10;171;197;43,5769
40,425;-3,655;2015-10;all;pos;91;1718;2899;34,78509;categories;es_fashion;7;58;62;46,22339
40,425;-3,655;2015-10;all;pos;91;1718;2899;34,78509;categories;es_food;15;763;1514;26,8919
40,425;-3,655;2015-10;all;pos;91;1718;2899;34,78509;categories;es_health;11;276;361;39,1238
40,425;-3,655;2015-10;all;pos;91;1718;2899;34,78509;categories;es_otherservices;15;221;259;38,48386
40,425;-3,655;2015-10;all;pos;91;1718;2899;34,78509;categories;es_wellnessandbeauty;10;232;265;42,13838
40,425;-3,655;2015-10;all;pos;91;1718;2899;34,78509;categories;filtered;;;241;55,68236
40,425;-3,655;2015-10;bbva;pos;84;769;1709;36,273;categories;es_barsandrestaurants;7;25;35;18,56886
40,425;-3,655;2015-10;bbva;pos;84;769;1709;36,273;categories;es_wellnessandbeauty;9;69;82;46,74805
40,425;-3,655;2015-10;bbva;pos;84;769;1709;36,273;categories;es_home;7;22;25;72,72
40,425;-3,655;2015-10;bbva;pos;84;769;1709;36,273;categories;es_health;11;173;230;47,06583
40,425;-3,655;2015-10;bbva;pos;84;769;1709;36,273;categories;filtered;;;1337;33,55584
40,43;-3,655;2015-10;national;bbva_pos;32;6009;10071;34,02978;categories;filtered;;;10071;34,02978
40,43;-3,655;2015-10;foreign;bbva_pos;22;234;389;23,7026;categories;filtered;;;389;23,7026
40,43;-3,655;2015-10;all;pos;109;7017;11778;35,80297;categories;es_health;12;477;565;76,52423
40,43;-3,655;2015-10;all;pos;109;7017;11778;35,80297;categories;es_wellnessandbeauty;13;379;430;48,5277
40,43;-3,655;2015-10;all;pos;109;7017;11778;35,80297;categories;es_tech;13;151;160;155,51181
40,43;-3,655;2015-10;all;pos;109;7017;11778;35,80297;categories;es_fashion;13;1503;1651;33,70591
40,43;-3,655;2015-10;all;pos;109;7017;11778;35,80297;categories;filtered;;;8972;30,87984
40,43;-3,655;2015-10;bbva;pos;105;1594;2700;44,14081;categories;es_auto;10;75;80;214,79387
40,43;-3,655;2015-10;bbva;pos;105;1594;2700;44,14081;categories;es_health;12;139;161;68,88261
40,43;-3,655;2015-10;bbva;pos;105;1594;2700;44,14081;categories;es_home;10;88;105;67,38343
40,43;-3,655;2015-10;bbva;pos;105;1594;2700;44,14081;categories;es_wellnessandbeauty;13;231;270;33,76026
40,43;-3,655;2015-10;bbva;pos;105;1594;2700;44,14081;categories;es_tech;13;69;76;109,315
40,43;-3,655;2015-10;bbva;pos;105;1594;2700;44,14081;categories;es_fashion;12;322;361;40,08778
40,43;-3,655;2015-10;bbva;pos;105;1594;2700;44,14081;categories;filtered;;;1647;31,53395
40,435;-3,655;2015-10;national;bbva_pos;40;3679;5099;48,36204;categories;es_food;10;903;1064;41,54923
40,435;-3,655;2015-10;national;bbva_pos;40;3679;5099;48,36204;categories;filtered;;;4035;50,15852
40,435;-3,655;2015-10;foreign;bbva_pos;;;;;categories;es_barsandrestaurants;7;28;33;38,91091
40,435;-3,655;2015-10;foreign;bbva_pos;;;;;categories;filtered;;;350;139,03257
40,435;-3,655;2015-10;all;pos;146;5249;7629;51,68423;categories;es_food;37;1428;1950;37,14063
40,435;-3,655;2015-10;all;pos;146;5249;7629;51,68423;categories;es_health;16;487;657;76,46848
40,435;-3,655;2015-10;all;pos;146;5249;7629;51,68423;categories;es_otherservices;12;1150;1831;33,34078
40,435;-3,655;2015-10;all;pos;146;5249;7629;51,68423;categories;es_fashion;17;180;204;43,48956
40,435;-3,655;2015-10;all;pos;146;5249;7629;51,68423;categories;es_wellnessandbeauty;13;226;260;40,846
40,435;-3,655;2015-10;all;pos;146;5249;7629;51,68423;categories;es_auto;5;79;80;192,25763
40,435;-3,655;2015-10;all;pos;146;5249;7629;51,68423;categories;filtered;;;2647;66,38292
40,435;-3,655;2015-10;bbva;pos;143;1658;2733;45,81094;categories;es_home;7;38;38;82,87289
40,435;-3,655;2015-10;bbva;pos;143;1658;2733;45,81094;categories;es_wellnessandbeauty;12;92;114;41,11921
40,435;-3,655;2015-10;bbva;pos;143;1658;2733;45,81094;categories;es_food;37;615;987;32,92382
40,435;-3,655;2015-10;bbva;pos;143;1658;2733;45,81094;categories;es_barsandrestaurants;20;119;171;46,21667
40,435;-3,655;2015-10;bbva;pos;143;1658;2733;45,81094;categories;es_health;15;295;383;37,45115
40,435;-3,655;2015-10;bbva;pos;143;1658;2733;45,81094;categories;es_fashion;17;115;132;43,72447
40,435;-3,655;2015-10;bbva;pos;143;1658;2733;45,81094;categories;filtered;;;908;62,61042
40,44;-3,655;2015-10;national;bbva_pos;;;;;categories;filtered;;;1966;59,85396
40,44;-3,655;2015-10;foreign;bbva_pos;;;;;categories;filtered;;;1009;173,39202
40,44;-3,655;2015-10;all;pos;;;;;categories;es_wellnessandbeauty;12;133;169;32,43799
40,44;-3,655;2015-10;all;pos;;;;;categories;es_otherservices;6;121;140;20,94857
40,44;-3,655;2015-10;all;pos;;;;;categories;es_health;14;254;330;43,55058
40,44;-3,655;2015-10;all;pos;;;;;categories;filtered;;;5117;71,00596
40,44;-3,655;2015-10;bbva;pos;82;1278;2947;36,3397;categories;es_otherservices;6;50;59;30,1561
40,44;-3,655;2015-10;bbva;pos;82;1278;2947;36,3397;categories;es_fashion;6;29;31;58,08645
40,44;-3,655;2015-10;bbva;pos;82;1278;2947;36,3397;categories;es_barsandrestaurants;10;100;143;23,23692
40,44;-3,655;2015-10;bbva;pos;82;1278;2947;36,3397;categories;es_home;6;68;69;111,01812
40,44;-3,655;2015-10;bbva;pos;82;1278;2947;36,3397;categories;es_health;14;206;271;46,6459
40,44;-3,655;2015-10;bbva;pos;82;1278;2947;36,3397;categories;es_wellnessandbeauty;12;105;135;31,7477
40,44;-3,655;2015-10;bbva;pos;82;1278;2947;36,3397;categories;filtered;;;2239;33,76647
40,445;-3,655;2015-10;national;bbva_pos;11;4890;9186;29,27917;categories;filtered;;;9186;29,27917
40,445;-3,655;2015-10;foreign;bbva_pos;9;152;221;34,80339;categories;filtered;;;221;34,80339
40,445;-3,655;2015-10;all;pos;46;5790;11057;28,7472;categories;es_barsandrestaurants;24;2844;5239;25,30207
40,445;-3,655;2015-10;all;pos;46;5790;11057;28,7472;categories;filtered;;;5818;31,84948
40,445;-3,655;2015-10;bbva;pos;46;1282;2590;33,27434;categories;es_barsandrestaurants;24;693;1199;33,99608
40,445;-3,655;2015-10;bbva;pos;46;1282;2590;33,27434;categories;filtered;;;1391;32,65223
40,45;-3,655;2015-10;national;bbva_pos;13;1920;3777;24,72959;categories;filtered;;;3777;24,72959
40,45;-3,655;2015-10;foreign;bbva_pos;;;;;categories;filtered;;;24;34,60708
40,45;-3,655;2015-10;all;pos;29;2164;4152;27,4235;categories;filtered;;;4152;27,4235
40,45;-3,655;2015-10;bbva;pos;27;524;797;50,89713;categories;es_barsandrestaurants;11;177;300;25,86053
40,45;-3,655;2015-10;bbva;pos;27;524;797;50,89713;categories;es_health;6;209;289;45,06637
40,45;-3,655;2015-10;bbva;pos;27;524;797;50,89713;categories;filtered;;;208;95,10899
40,455;-3,655;2015-10;national;bbva_pos;;;;;categories;filtered;;;381;46,89339
40,455;-3,655;2015-10;foreign;bbva_pos;;;;;categories;filtered;;;17;54,46235
40,455;-3,655;2015-10;all;pos;41;915;1314;49,38047;categories;es_wellnessandbeauty;6;54;68;44,84412
40,455;-3,655;2015-10;all;pos;41;915;1314;49,38047;categories;es_health;13;409;441;60,39272
40,455;-3,655;2015-10;all;pos;41;915;1314;49,38047;categories;es_barsandrestaurants;6;24;30;23,32333
40,455;-3,655;2015-10;all;pos;41;915;1314;49,38047;categories;filtered;;;775;44,52084
40,455;-3,655;2015-10;bbva;pos;41;575;965;50,14571;categories;es_otherservices;5;37;43;87,45488
40,455;-3,655;2015-10;bbva;pos;41;575;965;50,14571;categories;es_wellnessandbeauty;6;54;68;44,84412
40,455;-3,655;2015-10;bbva;pos;41;575;965;50,14571;categories;es_health;13;167;197;89,0964
40,455;-3,655;2015-10;bbva;pos;41;575;965;50,14571;categories;es_barsandrestaurants;6;24;30;23,32333
40,455;-3,655;2015-10;bbva;pos;41;575;965;50,14571;categories;filtered;;;627;37,20727
40,46;-3,655;2015-10;national;bbva_pos;;;;;categories;;;;;
40,46;-3,655;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,46;-3,655;2015-10;all;pos;14;117;153;99,2866;categories;filtered;;;153;99,2866
40,46;-3,655;2015-10;bbva;pos;;;;;categories;filtered;;;126;92,00421
40,465;-3,655;2015-10;national;bbva_pos;8;2929;3178;40,55412;categories;es_fashion;3;1844;2005;27,5541
40,465;-3,655;2015-10;national;bbva_pos;8;2929;3178;40,55412;categories;filtered;;;1173;62,77495
40,465;-3,655;2015-10;foreign;bbva_pos;7;55;59;109,43932;categories;es_fashion;3;28;29;41,7431
40,465;-3,655;2015-10;foreign;bbva_pos;7;55;59;109,43932;categories;filtered;;;30;174,879
40,465;-3,655;2015-10;all;pos;19;3168;3480;42,88825;categories;es_fashion;3;1872;2034;27,75641
40,465;-3,655;2015-10;all;pos;19;3168;3480;42,88825;categories;filtered;;;1446;64,17329
40,465;-3,655;2015-10;bbva;pos;19;531;619;45,87764;categories;es_fashion;3;224;243;28,54189
40,465;-3,655;2015-10;bbva;pos;19;531;619;45,87764;categories;filtered;;;376;57,08133
40,47;-3,655;2015-10;national;bbva_pos;;;;;categories;filtered;;;1672;5,93987
40,47;-3,655;2015-10;foreign;bbva_pos;;;;;categories;filtered;;;8;81,74375
40,47;-3,655;2015-10;all;pos;20;624;1820;11,84818;categories;es_wellnessandbeauty;4;18;20;37,2385
40,47;-3,655;2015-10;all;pos;20;624;1820;11,84818;categories;filtered;;;1800;11,56606
40,47;-3,655;2015-10;bbva;pos;20;172;331;37,36498;categories;es_wellnessandbeauty;4;18;20;37,2385
40,47;-3,655;2015-10;bbva;pos;20;172;331;37,36498;categories;es_barsandrestaurants;6;103;243;11,5984
40,47;-3,655;2015-10;bbva;pos;20;172;331;37,36498;categories;filtered;;;68;129,47985
40,475;-3,655;2015-10;national;bbva_pos;;;;;categories;;;;;
40,475;-3,655;2015-10;all;pos;21;125;190;58,13232;categories;filtered;;;190;58,13232
40,475;-3,655;2015-10;bbva;pos;19;114;177;61,30311;categories;filtered;;;177;61,30311
40,48;-3,655;2015-10;all;pos;;;;;categories;filtered;;;60;25,501
40,48;-3,655;2015-10;bbva;pos;;;;;categories;filtered;;;60;25,501
40,485;-3,655;2015-10;national;bbva_pos;;;;;categories;filtered;;;293;15,44109
40,485;-3,655;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,485;-3,655;2015-10;all;pos;15;336;456;17,65776;categories;filtered;;;456;17,65777
40,485;-3,655;2015-10;bbva;pos;15;152;191;21,12691;categories;filtered;;;191;21,12691
40,49;-3,655;2015-10;national;bbva_pos;4;732;981;35,14686;categories;filtered;;;981;35,14686
40,49;-3,655;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,49;-3,655;2015-10;all;pos;12;1208;1581;31,53789;categories;filtered;;;1581;31,53789
40,49;-3,655;2015-10;bbva;pos;12;567;708;27,07528;categories;filtered;;;708;27,07528
40,495;-3,655;2015-10;national;bbva_pos;10;2400;3313;21,56102;categories;es_barsandrestaurants;7;1629;2133;22,57123
40,495;-3,655;2015-10;national;bbva_pos;10;2400;3313;21,56102;categories;filtered;;;1180;19,73493
40,495;-3,655;2015-10;foreign;bbva_pos;5;47;59;17,57661;categories;es_barsandrestaurants;3;37;48;18,92729
40,495;-3,655;2015-10;foreign;bbva_pos;5;47;59;17,57661;categories;filtered;;;11;11,68273
40,495;-3,655;2015-10;all;pos;26;3256;5082;23,42245;categories;es_barsandrestaurants;12;1823;2402;22,39042
40,495;-3,655;2015-10;all;pos;26;3256;5082;23,42245;categories;filtered;;;2680;24,34743
40,495;-3,655;2015-10;bbva;pos;26;1573;2824;27,26783;categories;es_barsandrestaurants;12;626;804;24,99425
40,495;-3,655;2015-10;bbva;pos;26;1573;2824;27,26783;categories;filtered;;;2020;28,17275
40,505;-3,655;2015-10;national;bbva_pos;;;;;categories;;;;;
40,505;-3,655;2015-10;all;pos;13;237;284;65,03254;categories;filtered;;;284;65,03254
40,505;-3,655;2015-10;bbva;pos;13;236;283;63,43304;categories;filtered;;;283;63,43304
40,37;-3,65;2015-10;national;bbva_pos;;;;;categories;;;;;
40,37;-3,65;2015-10;all;pos;;;;;categories;filtered;;;83;201,5829
40,37;-3,65;2015-10;bbva;pos;;;;;categories;filtered;;;17;242,22294
40,375;-3,65;2015-10;national;bbva_pos;;;;;categories;filtered;;;418;63,11464
40,375;-3,65;2015-10;foreign;bbva_pos;;;;;categories;;;;;
40,375;-3,65;2015-10;all;pos;;;;;categories;filtered;;;1121;43,61864
40,375;-3,65;2015-10;bbva;pos;;;;;categories;filtered;;;741;33,50529
40,38;-3,65;2015-10;national;bbva_pos;;;;;categories;filtered;;;96;24,99562
40,38;-3,65;2015-10;all;pos;;;;;categories;es_health;7;79;103;55,79214
40,38;-3,65;2015-10;all;pos;;;;;categories;filtered;;;1786;33,96971
40,38;-3,65;2015-10;bbva;pos;;;;;categories;es_health;7;51;69;63,29145
40,38;-3,65;2015-10;bbva;pos;;;;;categories;filtered;;;1737;34,50589
40,385;-3,65;2015-10;national;bbva_pos;17;543;602;53,52684;categories;es_fashion;10;387;428;46,37652
40,385;-3,65;2015-10;national;bbva_pos;17;543;602;53,52684;categories;filtered;;;174;71,115
40,385;-3,65;2015-10;foreign;bbva_pos;5;5;6;30,30167;categories;es_fashion;3;3;4;28,5875
40,385;-3,65;2015-10;foreign;bbva_pos;5;5;6;30,30167;categories;filtered;;;2;33,73
40,385;-3,65;2015-10;all;pos;57;728;821;53,38246;categories;es_fashion;18;457;507;47,61045
40,385;-3,65;2015-10;all;pos;57;728;821;53,38246;categories;es_barsandrestaurants;6;24;31;21,26355
40,385;-3,65;2015-10;all;pos;57;728;821;53,38246;categories;es_wellnessandbeauty;8;24;27;62,34667
40,385;-3,65;2015-10;all;pos;57;728;821;53,38246;categories;filtered;;;256;67,7577
40,385;-3,65;2015-10;bbva;pos;57;241;279;54,26419;categories;es_otherservices;6;16;18;38,65278
40,385;-3,65;2015-10;bbva;pos;57;241;279;54,26419;categories;es_wellnessandbeauty;8;24;27;62,34667
40,385;-3,65;2015-10;bbva;pos;57;241;279;54,26419;categories;es_health;8;34;35;32,54171
40,385;-3,65;2015-10;bbva;pos;57;241;279;54,26419;categories;es_fashion;18;113;125;52,13064
40,385;-3,65;2015-10;bbva;pos;57;241;279;54,26419;categories;es_barsandrestaurants;6;24;31;21,26355
40,385;-3,65;2015-10;bbva;pos;57;241;279;54,26419;categories;filtered;;;43;103,3986
40,39;-3,65;2015-10;national;bbva_pos;20;1212;1410;33,59511;categories;es_fashion;10;789;868;36,80679
40,39;-3,65;2015-10;national;bbva_pos;20;1212;1410;33,59511;categories;filtered;;;542;28,4517
